time_s,differential_output_v
1.2435e-08,-0.2088025
1.2437e-08,-0.2109896
1.2439e-08,-0.21312969999999998
1.2441e-08,-0.21522340000000006
1.2443e-08,-0.21727169999999996
1.2445e-08,-0.219275
1.2447e-08,-0.2212341
1.2449e-08,-0.2231497
1.2451e-08,-0.22502250000000001
1.2453e-08,-0.22685330000000004
1.2455e-08,-0.22864240000000002
1.2457e-08,-0.2303908
1.2459e-08,-0.2320991
1.2461e-08,-0.23376779999999997
1.2463e-08,-0.2353978
1.2465e-08,-0.23698969999999997
1.2467e-08,-0.23854399999999998
1.2469e-08,-0.24006139999999998
1.2471e-08,-0.24154260000000005
1.2473e-08,-0.24298829999999993
1.2475e-08,-0.24439880000000003
1.2477e-08,-0.2457750999999999
1.2479e-08,-0.2471175
1.2481e-08,-0.24842680000000006
1.2483e-08,-0.24970349999999997
1.2485e-08,-0.2509483
1.2487e-08,-0.25216169999999993
1.2489e-08,-0.2533443000000001
1.2491e-08,-0.2544964999999999
1.2493e-08,-0.2556191
1.2495e-08,-0.2567125
1.2497e-08,-0.25777739999999993
1.2499e-08,-0.25881409999999994
1.2501e-08,-0.2598233999999999
1.2503e-08,-0.26080570000000003
1.2505e-08,-0.26176140000000003
1.2507e-08,-0.26269130000000007
1.2509e-08,-0.26359560000000004
1.2511e-08,-0.264475
1.2513e-08,-0.2653299
1.2515e-08,-0.2661608999999999
1.2517e-08,-0.2669682
1.2519e-08,-0.26775249999999995
1.2521e-08,-0.26851420000000004
1.2523e-08,-0.26925390000000005
1.2525e-08,-0.26997170000000004
1.2527e-08,-0.2706683
1.2529e-08,-0.27134420000000004
1.2531e-08,-0.2719996
1.2533e-08,-0.2726351
1.2535e-08,-0.273251
1.2537e-08,-0.2738478
1.2539e-08,-0.27442579999999994
1.2541e-08,-0.2749855
1.2543e-08,-0.27552719999999997
1.2545e-08,-0.2760513
1.2547e-08,-0.2765582
1.2549e-08,-0.2770483
1.2551e-08,-0.2775219
1.2553e-08,-0.2779794
1.2555e-08,-0.2784211
1.2557e-08,-0.2788473
1.2559e-08,-0.2792586
1.2561e-08,-0.27965510000000005
1.2563e-08,-0.28003710000000004
1.2565e-08,-0.2804051000000001
1.2567e-08,-0.2807592
1.2569e-08,-0.28109989999999996
1.2571e-08,-0.28142749999999994
1.2573e-08,-0.2817421
1.2575e-08,-0.2820443
1.2577e-08,-0.282334
1.2579e-08,-0.2826119
1.2581e-08,-0.28287799999999996
1.2583e-08,-0.2831326999999999
1.2585e-08,-0.2833762000000001
1.2587e-08,-0.2836088
1.2589e-08,-0.28383079999999994
1.2591e-08,-0.28404229999999997
1.2593e-08,-0.2842437000000001
1.2595e-08,-0.28443530000000006
1.2597e-08,-0.28461710000000007
1.25985e-08,-0.2847474
1.26e-08,-0.2848724
1.26002e-08,-0.28488860000000005
1.26006e-08,-0.2849208999999999
1.26014e-08,-0.2849844
1.2603e-08,-0.28510710000000006
1.2605e-08,-0.2852528
1.2607e-08,-0.2853899
1.2609e-08,-0.2855186999999999
1.2611e-08,-0.28563929999999993
1.2613e-08,-0.2857522
1.2615e-08,-0.2858573000000001
1.2617e-08,-0.28595499999999996
1.2619e-08,-0.2860454
1.2621e-08,-0.2861287
1.2623e-08,-0.2862051
1.2625e-08,-0.28627480000000005
1.2627e-08,-0.286338
1.2629e-08,-0.28639480000000006
1.2631e-08,-0.2864453
1.2633e-08,-0.28649
1.2635e-08,-0.28652869999999997
1.2637e-08,-0.2865618
1.2639e-08,-0.28658930000000005
1.2641e-08,-0.2866115
1.2643e-08,-0.2866283999999999
1.2645e-08,-0.28664030000000007
1.2647e-08,-0.2866472
1.2649e-08,-0.2866495
1.2651e-08,-0.286647
1.2653e-08,-0.28664010000000006
1.2655e-08,-0.2866288
1.2657e-08,-0.2866132
1.2659e-08,-0.2865936
1.2661e-08,-0.28657
1.2663e-08,-0.2865426000000001
1.2665e-08,-0.28651139999999997
1.2667e-08,-0.28647659999999997
1.2669e-08,-0.2864384000000001
1.2671e-08,-0.28639670000000006
1.2673e-08,-0.28635180000000005
1.2675e-08,-0.28630369999999994
1.2677e-08,-0.2862527
1.2679e-08,-0.28619859999999997
1.2681e-08,-0.28614170000000005
1.2683e-08,-0.28608199999999995
1.2685e-08,-0.2860197
1.2687e-08,-0.2859549
1.2689e-08,-0.2858875999999999
1.2691e-08,-0.28581790000000007
1.2693e-08,-0.28574599999999994
1.2695e-08,-0.28567180000000003
1.2697e-08,-0.28559560000000006
1.2699e-08,-0.2855173000000001
1.2701e-08,-0.2854371
1.2703e-08,-0.285355
1.2705e-08,-0.28527120000000006
1.2707e-08,-0.28518560000000004
1.2709e-08,-0.2850984
1.2711e-08,-0.2850096000000001
1.2713e-08,-0.2849193
1.2715e-08,-0.28482759999999996
1.2717e-08,-0.2847345
1.2719e-08,-0.28464010000000006
1.2721e-08,-0.28454460000000004
1.2723e-08,-0.28444769999999997
1.2725e-08,-0.2843498
1.2727e-08,-0.2842509
1.2729e-08,-0.28415099999999993
1.2731e-08,-0.28405009999999997
1.2733e-08,-0.28394829999999993
1.2735e-08,-0.2838457000000001
1.2737e-08,-0.28374240000000006
1.2739e-08,-0.28363819999999995
1.2741e-08,-0.28353339999999994
1.2743e-08,-0.283428
1.2745e-08,-0.28332199999999996
1.2747e-08,-0.2832154
1.2749e-08,-0.28310840000000004
1.2751e-08,-0.28300080000000005
1.2753e-08,-0.28289300000000006
1.2755e-08,-0.28278459999999994
1.2757e-08,-0.2826759999999999
1.2759e-08,-0.28256710000000007
1.2761e-08,-0.2824578
1.2763e-08,-0.28234839999999994
1.2765e-08,-0.2822388
1.2767e-08,-0.2821291
1.2769e-08,-0.2820192
1.2771e-08,-0.28190919999999997
1.2773e-08,-0.2817992
1.2775e-08,-0.2816891
1.2777e-08,-0.2815789999999999
1.2779e-08,-0.28146899999999997
1.2781e-08,-0.2813591
1.2783e-08,-0.2812492
1.2785e-08,-0.28113940000000004
1.2787e-08,-0.28102969999999994
1.2789e-08,-0.2809203
1.2791e-08,-0.28081100000000003
1.2793e-08,-0.28070190000000006
1.2795e-08,-0.280593
1.2797e-08,-0.28048439999999997
1.27985e-08,-0.2804031
1.28e-08,-0.28033259999999993
1.28002e-08,-0.2803253
1.28006e-08,-0.28031210000000006
1.28014e-08,-0.28029100000000007
1.2803e-08,-0.280246
1.2805e-08,-0.28013089999999996
1.2807e-08,-0.2798893
1.2809e-08,-0.2794709999999999
1.2811e-08,-0.2788412
1.2813e-08,-0.2779762
1.2815e-08,-0.2768613
1.2817e-08,-0.2754885
1.2819e-08,-0.2738543
1.2821e-08,-0.27195920000000007
1.2823e-08,-0.2698064
1.2825e-08,-0.26740130000000006
1.2827e-08,-0.26475059999999995
1.2829e-08,-0.2618621
1.2831e-08,-0.2587446
1.2833e-08,-0.25540699999999994
1.2835e-08,-0.25185899999999994
1.2837e-08,-0.24810999999999994
1.2839e-08,-0.24416989999999994
1.2841e-08,-0.24004819999999993
1.2843e-08,-0.23575459999999993
1.2845e-08,-0.2312985999999999
1.2847e-08,-0.22668940000000004
1.2849e-08,-0.22193629999999998
1.2851e-08,-0.21704809999999997
1.2853e-08,-0.2120337
1.2855e-08,-0.2069014
1.2857e-08,-0.2016597
1.2859e-08,-0.19631659999999995
1.2861e-08,-0.19088000000000005
1.2863e-08,-0.1853574
1.2865e-08,-0.17975639999999993
1.2867e-08,-0.17408389999999996
1.2869e-08,-0.16834709999999997
1.2871e-08,-0.16255260000000005
1.2873e-08,-0.15670689999999998
1.2875e-08,-0.15081640000000007
1.2877e-08,-0.14488709999999994
1.2879e-08,-0.13892479999999996
1.2881e-08,-0.13293520000000003
1.2883e-08,-0.12692369999999997
1.2885e-08,-0.12089570000000005
1.2887e-08,-0.11485600000000007
1.2889e-08,-0.10880970000000001
1.2891e-08,-0.1027612
1.2893e-08,-0.09671510000000005
1.2895e-08,-0.09067570000000003
1.2897e-08,-0.08464679999999991
1.2899e-08,-0.0786327
1.2901e-08,-0.0726367
1.2903e-08,-0.06666269999999996
1.2905e-08,-0.06071369999999998
1.2907e-08,-0.054793299999999934
1.2909e-08,-0.04890430000000001
1.2911e-08,-0.04304959999999991
1.2913e-08,-0.037231899999999984
1.2915e-08,-0.031453900000000035
1.2917e-08,-0.02571790000000007
1.2919e-08,-0.020025999999999988
1.2921e-08,-0.014380700000000024
1.2923e-08,-0.008783899999999956
1.2925e-08,-0.0032372999999999985
1.2927e-08,0.0022573000000000176
1.2929e-08,0.007698199999999988
1.2931e-08,0.013083999999999985
1.2933e-08,0.01841320000000002
1.2935e-08,0.023684700000000003
1.2937e-08,0.028897300000000015
1.2939e-08,0.03404969999999996
1.2941e-08,0.03914119999999999
1.2943e-08,0.04417090000000001
1.2945e-08,0.049138000000000015
1.2947e-08,0.05404169999999997
1.2949e-08,0.05888159999999998
1.2951e-08,0.06365710000000002
1.2953e-08,0.06836779999999998
1.2955e-08,0.0730132
1.2957e-08,0.07759299999999991
1.2959e-08,0.0821073
1.2961e-08,0.08655550000000001
1.2963e-08,0.09093779999999996
1.2965e-08,0.09525400000000006
1.2967e-08,0.09950409999999998
1.2969e-08,0.10368829999999996
1.2971e-08,0.10780650000000003
1.2973e-08,0.11185909999999999
1.2975e-08,0.11584620000000001
1.2977e-08,0.11976789999999993
1.2979e-08,0.12362470000000003
1.2981e-08,0.1274168
1.2983e-08,0.1311447
1.2985e-08,0.13480839999999994
1.2987e-08,0.1384088
1.2989e-08,0.14194609999999996
1.2991e-08,0.14542080000000002
1.2993e-08,0.14883330000000006
1.2995e-08,0.1521844
