time_s,differential_output_v
1.099e-09,0.41426419999999997
1.101e-09,0.4140018
1.103e-09,0.4137408
1.105e-09,0.41348110000000005
1.107e-09,0.4132226000000001
1.109e-09,0.41296540000000004
1.111e-09,0.4127094
1.113e-09,0.4124548
1.115e-09,0.4122015
1.117e-09,0.4119494
1.119e-09,0.4116985999999999
1.121e-09,0.4114491
1.123e-09,0.41120100000000004
1.125e-09,0.4109541
1.127e-09,0.41070850000000003
1.129e-09,0.4104643
1.131e-09,0.41022139999999996
1.133e-09,0.4099798
1.135e-09,0.4097394
1.137e-09,0.4095004
1.139e-09,0.40926280000000004
1.141e-09,0.40902649999999996
1.143e-09,0.4087915
1.145e-09,0.40855779999999997
1.147e-09,0.40832540000000006
1.149e-09,0.40809439999999997
1.151e-09,0.4078647000000001
1.153e-09,0.4076364
1.155e-09,0.4074092
1.157e-09,0.4071836
1.159e-09,0.4069592000000001
1.161e-09,0.40673610000000004
1.163e-09,0.40651439999999994
1.165e-09,0.40629399999999993
1.167e-09,0.4060749
1.169e-09,0.4058571000000001
1.171e-09,0.4056408
1.173e-09,0.40542560000000005
1.175e-09,0.4052118
1.177e-09,0.4049994
1.179e-09,0.4047883
1.181e-09,0.4045784
1.183e-09,0.40437
1.185e-09,0.4041627
1.187e-09,0.40395690000000006
1.189e-09,0.4037524
1.191e-09,0.4035491
1.193e-09,0.4033472
1.195e-09,0.4031466
1.197e-09,0.40294720000000006
1.1985e-09,0.4027986
1.2e-09,0.40265059999999997
1.2002e-09,0.40263100000000007
1.2006e-09,0.4025917
1.2014e-09,0.4025133000000001
1.203e-09,0.4023570999999999
1.205e-09,0.4021629
1.207e-09,0.4019701
1.209e-09,0.40177850000000004
1.211e-09,0.40158820000000006
1.213e-09,0.4013993
1.215e-09,0.4012116
1.217e-09,0.4010250999999999
1.219e-09,0.40084
1.221e-09,0.40065609999999996
1.223e-09,0.40047350000000004
1.225e-09,0.40029209999999993
1.227e-09,0.400112
1.229e-09,0.39993309999999993
1.231e-09,0.39975550000000004
1.233e-09,0.3995792
1.235e-09,0.39940410000000004
1.237e-09,0.3992302
1.239e-09,0.3990576
1.241e-09,0.3988862000000001
1.243e-09,0.3987161
1.245e-09,0.39854709999999993
1.247e-09,0.3983793
1.249e-09,0.39821280000000003
1.251e-09,0.3980475
1.253e-09,0.3978834
1.255e-09,0.39772050000000003
1.257e-09,0.3975588
1.259e-09,0.3973983000000001
1.261e-09,0.39723889999999995
1.263e-09,0.39708089999999996
1.265e-09,0.3969239
1.267e-09,0.39676809999999996
1.269e-09,0.3966134
1.271e-09,0.3964599000000001
1.273e-09,0.39630769999999993
1.275e-09,0.3961565
1.277e-09,0.39600650000000004
1.279e-09,0.3958575999999999
1.281e-09,0.39570989999999995
1.283e-09,0.39556329999999995
1.285e-09,0.39541780000000004
1.287e-09,0.39527350000000006
1.289e-09,0.39513030000000005
1.291e-09,0.3949882
1.293e-09,0.39484720000000006
1.295e-09,0.3947073
1.297e-09,0.3945685
1.299e-09,0.39443079999999997
1.301e-09,0.39429420000000004
1.303e-09,0.3941587
1.305e-09,0.39402419999999994
1.307e-09,0.3938908
1.309e-09,0.3937585
1.311e-09,0.39362719999999995
1.313e-09,0.393497
1.315e-09,0.3933679
1.317e-09,0.3932397000000001
1.319e-09,0.3931127000000001
1.321e-09,0.39298659999999996
1.323e-09,0.39286160000000003
1.325e-09,0.3927376
1.327e-09,0.3926147
1.329e-09,0.3924927
1.331e-09,0.3923717
1.333e-09,0.39225180000000004
1.335e-09,0.39213280000000006
1.337e-09,0.3920148
1.339e-09,0.39189779999999996
1.341e-09,0.39178179999999996
1.343e-09,0.3916668
1.345e-09,0.3915527
1.347e-09,0.3914396
1.349e-09,0.39132750000000005
1.351e-09,0.3912161999999999
1.353e-09,0.3911059
1.355e-09,0.3909965999999999
1.357e-09,0.3908882
1.359e-09,0.3907807
1.361e-09,0.39067419999999997
1.363e-09,0.39056859999999993
1.365e-09,0.3904639000000001
1.367e-09,0.3903601
1.369e-09,0.3902570999999999
1.371e-09,0.3901551
1.373e-09,0.390054
1.375e-09,0.3899538
1.377e-09,0.38985440000000005
1.379e-09,0.38975589999999993
1.381e-09,0.3896583
1.383e-09,0.3895615
1.385e-09,0.38946559999999997
1.387e-09,0.3893705999999999
1.389e-09,0.3892764000000001
1.391e-09,0.38918300000000006
1.393e-09,0.38909040000000006
1.395e-09,0.3889988
1.397e-09,0.3889078
1.3985e-09,0.3888403
1.4e-09,0.38877300000000004
1.4002e-09,0.3887648
1.4006e-09,0.3887503
1.4014e-09,0.3887315
1.403e-09,0.3887246
1.405e-09,0.38874490000000006
1.407e-09,0.3887615
1.409e-09,0.3887399
1.411e-09,0.3886509
1.413e-09,0.3884698
1.415e-09,0.38817599999999997
1.417e-09,0.38775229999999994
1.419e-09,0.387184
1.421e-09,0.38645949999999996
1.423e-09,0.38556920000000006
1.425e-09,0.38450529999999994
1.427e-09,0.3832618000000001
1.429e-09,0.38183429999999996
1.431e-09,0.38021970000000005
1.433e-09,0.37841579999999997
1.435e-09,0.37642180000000003
1.437e-09,0.37423720000000005
1.439e-09,0.37186300000000005
1.441e-09,0.3693006
1.443e-09,0.3665516999999999
1.445e-09,0.36361889999999997
1.447e-09,0.36050530000000003
1.449e-09,0.3572139
1.451e-09,0.3537487
1.453e-09,0.3501135000000001
1.455e-09,0.3463124999999999
1.457e-09,0.34235020000000005
1.459e-09,0.33823120000000007
1.461e-09,0.33396019999999993
1.463e-09,0.3295422
1.465e-09,0.3249820000000001
1.467e-09,0.32028480000000004
1.469e-09,0.31545540000000005
1.471e-09,0.31049899999999997
1.473e-09,0.30542080000000005
1.475e-09,0.3002258
1.477e-09,0.29491899999999993
1.479e-09,0.2895057
1.481e-09,0.2839906
1.483e-09,0.2783787000000001
1.485e-09,0.272675
1.487e-09,0.2668844
1.489e-09,0.2610114
1.491e-09,0.2550610000000001
1.493e-09,0.24903750000000002
1.495e-09,0.24294559999999998
1.497e-09,0.23678960000000004
1.499e-09,0.2305739
1.501e-09,0.22430280000000002
1.503e-09,0.21798040000000007
1.505e-09,0.21161070000000004
1.507e-09,0.20519769999999993
1.509e-09,0.19874519999999996
1.511e-09,0.19225710000000007
1.513e-09,0.18573689999999998
1.515e-09,0.17918810000000007
1.517e-09,0.1726143
1.519e-09,0.16601889999999997
1.521e-09,0.15940509999999997
1.523e-09,0.15277609999999997
1.525e-09,0.1461348
1.527e-09,0.1394843
1.529e-09,0.1328275
1.531e-09,0.12616720000000003
1.533e-09,0.119506
1.535e-09,0.11284660000000002
1.537e-09,0.1061915
1.539e-09,0.0995431
1.541e-09,0.09290370000000003
1.543e-09,0.08627580000000001
1.545e-09,0.07966130000000005
1.547e-09,0.07306239999999997
1.549e-09,0.06648120000000002
1.551e-09,0.05991959999999996
1.553e-09,0.05337949999999991
1.555e-09,0.046862599999999976
1.557e-09,0.040370600000000034
1.559e-09,0.033905399999999974
1.561e-09,0.02746840000000006
1.563e-09,0.021060999999999996
1.565e-09,0.014684999999999948
1.567e-09,0.008341500000000002
1.569e-09,0.0020318999999999754
1.571e-09,-0.004242500000000038
1.573e-09,-0.010480400000000056
1.575e-09,-0.01668080000000005
1.577e-09,-0.022842600000000046
1.579e-09,-0.028964699999999954
1.581e-09,-0.03504600000000002
1.583e-09,-0.04108579999999995
1.585e-09,-0.0470830000000001
1.587e-09,-0.05303690000000005
1.589e-09,-0.05894659999999996
1.591e-09,-0.06481150000000002
1.593e-09,-0.07063070000000005
1.595e-09,-0.07640370000000007
1.597e-09,-0.08212980000000003
1.5985e-09,-0.0863933
1.6e-09,-0.09064090000000002
1.6002e-09,-0.09120729999999999
1.6006e-09,-0.09234050000000005
1.6014e-09,-0.09460950000000001
1.603e-09,-0.0991455
1.605e-09,-0.10478430000000005
1.607e-09,-0.11035299999999992
1.609e-09,-0.1158172999999999
1.611e-09,-0.12114880000000006
1.613e-09,-0.12632319999999997
1.615e-09,-0.13132030000000006
1.617e-09,-0.13612350000000006
1.619e-09,-0.1407193
1.621e-09,-0.14509650000000007
1.623e-09,-0.1492468
1.625e-09,-0.15316319999999994
1.627e-09,-0.156841
1.629e-09,-0.16027689999999994
1.631e-09,-0.16346889999999992
1.633e-09,-0.16641610000000007
1.635e-09,-0.1691186
1.637e-09,-0.17157749999999994
1.639e-09,-0.17379449999999996
1.641e-09,-0.17577220000000005
1.643e-09,-0.17751320000000004
1.645e-09,-0.1790212
1.647e-09,-0.18030009999999996
1.649e-09,-0.18135370000000006
1.651e-09,-0.18218679999999998
1.653e-09,-0.18280390000000002
1.655e-09,-0.18320989999999993
1.657e-09,-0.18340979999999996
1.659e-09,-0.18340889999999999
1.661e-09,-0.18321220000000005
1.663e-09,-0.18282509999999996
1.665e-09,-0.18225290000000005
1.667e-09,-0.18150100000000002
1.669e-09,-0.18057460000000003
1.671e-09,-0.17947919999999995
1.673e-09,-0.17822019999999994
1.675e-09,-0.17680260000000003
1.677e-09,-0.1752319
1.679e-09,-0.17351309999999998
1.681e-09,-0.1716512
1.683e-09,-0.16965169999999996
1.685e-09,-0.1675192000000001
1.687e-09,-0.16525869999999998
1.689e-09,-0.16287490000000004
1.691e-09,-0.16037270000000003
1.693e-09,-0.15775670000000008
